region,city,report_year,report_week,year_week,cluster_id,risk_level,risk_score,avg_temperature,avg_humidity,precipitation_total,wind_speed,influenza_ili_percent_north,influenza_ili_percent_south,influenza_outbreak_count,resp_outpatient_ili_influenza_positive_rate,resp_outpatient_ili_covid_positive_rate,resp_outpatient_ili_rsv_positive_rate,resp_outpatient_ili_mycoplasma_positive_rate,resp_hospital_sari_influenza_positive_rate,resp_hospital_sari_covid_positive_rate
云南,昆明,2025,33,2025-W33,2,低风险,3.5111,20.1943,79.44,36.45,1.84,2.5,3.4,2,1.5,11.9,3.6,0.6,0.5,5.6
云南,昆明,2025,34,2025-W34,2,低风险,3.3375,19.27,80.3729,90.63,2.3629,2.5,3.2,,1.9,10.5,3.2,0.5,0.6,4.3
云南,昆明,2025,35,2025-W35,2,低风险,3.1875,19.37,77.92,38.75,2.2757,2.5,3.1,,2.4,8.5,3.7,0.4,0.6,4.3
云南,昆明,2025,36,2025-W36,2,低风险,2.8444,20.3114,78.9857,13.3,1.8429,2.7,3.4,1,3.3,6.8,3.5,0.4,0.8,3.7
云南,昆明,2025,37,2025-W37,2,低风险,3.3875,19.7014,82.84,39.05,1.9286,2.8,3.6,,3.6,6.8,5.6,0.4,1,3.3
云南,昆明,2025,38,2025-W38,1,中风险,4.2889,19.5829,79.3357,8.19,1.9786,2.9,3.8,13,3.5,5.3,5.9,0.3,1.1,2.8
云南,昆明,2025,39,2025-W39,1,中风险,4.5667,17.8314,81.4657,49.89,2.5729,2.9,3.8,16,4.1,3.6,7.6,0.2,1,1.9
云南,昆明,2025,40,2025-W40,1,中风险,3.8,17.9443,84.8386,42.4,2.8986,3.3,4.4,11,3,3.2,5.7,0.3,1.2,2.1
云南,昆明,2025,41,2025-W41,1,中风险,2.9111,17.92,83.2614,34.36,2.54,2.8,4.1,4,3.5,2.3,6.7,0.3,1.1,1.4
云南,昆明,2025,42,2025-W42,1,中风险,8.4625,17.0729,83.6971,29.6,1.8071,2.7,,49,5.8,1.8,5.6,0.5,1.3,1
云南,昆明,2025,43,2025-W43,1,中风险,21.2875,14.4171,79.97,10.56,2.36,3.6,,144,10.5,1.5,7,0.4,2.4,0.9
云南,昆明,2025,44,2025-W44,1,中风险,43.0889,15.5757,83.4771,28.34,2.6629,5.1,4.6,347,17.5,1.4,6.6,0.4,4.2,1
云南,昆明,2025,45,2025-W45,0,高风险,75.6222,14.2443,86.5343,52.83,2.0829,6.1,5.5,621,29.8,1.1,6.1,0.5,9.8,0.7
云南,昆明,2025,46,2025-W46,0,高风险,127.3125,13.1943,78.79,3.64,1.8171,7,,955,38.1,0.5,5,0.3,11.4,1.2
云南,昆明,2025,47,2025-W47,0,高风险,163.8,8.3971,81.5829,7.17,2.4714,8.6,,1234,44.8,0.6,4.3,0.6,16.4,1.1
云南,昆明,2025,48,2025-W48,0,高风险,203.2,7.4571,64.3157,0.24,1.9557,9.1,,1541,51.1,0.6,3.5,0.3,19,1
云南,昆明,2025,49,2025-W49,0,高风险,146.6111,9.4,78.6043,0.46,2.13,7.9,11.1,1219,54.2,0.3,4,0.2,22.1,0.7
云南,昆明,2025,50,2025-W50,0,高风险,82.9111,8.5443,79.1414,0,2.1043,6.3,9.7,651,50.2,0.5,4.9,0.2,22.5,0.9
云南,昆明,2025,51,2025-W51,0,高风险,34.2625,8.1471,81.2914,5.75,2.0071,4.9,,201,41.9,0.7,6.1,0.4,18.6,0.5
云南,昆明,2025,52,2025-W52,1,中风险,17.9875,7.7214,82.3,0,2.38,4.2,,82,33.7,0.7,7.2,0.3,14.5,1.3
云南,昆明,2026,1,2026-W01,1,中风险,10.6444,7.5957,79.8143,1.16,2.63,4.1,5.4,37,27.4,1.1,8.8,0.2,10.6,1.2
云南,昆明,2026,2,2026-W02,1,中风险,7.7889,5.9814,83.0614,0.4,2.4929,3.7,4.8,19,23.3,1.1,9.8,0.3,7.1,1
云南,昆明,2026,3,2026-W03,1,中风险,7.3222,8.2357,73.2829,0.06,2.2129,3.5,4.7,18,21.3,0.9,9.3,0.3,6.9,1
云南,昆明,2026,4,2026-W04,1,中风险,5.9333,8.0829,70.3471,0,2.7014,3.4,4.3,8,18.8,1.5,8.3,0.2,7.7,1.2
云南,昆明,2026,5,2026-W05,1,中风险,5.2222,8.7514,69.7014,0,2.5229,3.3,4,4,17.1,2.3,7.9,0.2,6.4,1.8
云南,昆明,2026,6,2026-W06,1,中风险,4.6375,9.1157,69.5443,0.69,2.79,3,3.3,,13,2.2,8.6,0.2,5.1,1.7
云南,昆明,2026,7,2026-W07,1,中风险,3.8222,10.0543,64.8629,1,3.0286,2.9,3.6,1,11,1.7,8,0.2,4.9,1.1
云南,昆明,2026,8,2026-W08,1,中风险,4.425,11.7343,62.0886,0,2.7429,4.9,4.8,,10.5,1.3,8,0,4.4,1.5
云南,昆明,2026,9,2026-W09,1,中风险,3.95,11.1286,66.5886,0.22,3.2671,3,3,,11,2.3,6.6,0.2,4.1,1.4
云南,昆明,2026,10,2026-W10,1,中风险,3.6125,13.3071,70.9,2.32,2.5714,2.8,2.8,,9.4,2.6,6.8,0.2,3.3,1
云南,昆明,2026,11,2026-W11,1,中风险,4.0556,11.4086,80.9014,13.85,2.8,3,3,6,11.3,2.3,5.8,0.2,3.6,1.3
云南,昆明,2026,12,2026-W12,1,中风险,7.3556,12.8714,71.7571,2.95,3.4986,3.5,3.3,32,13.3,2.7,4.4,0.2,5.7,1.1
云南,昆明,2026,13,2026-W13,1,中风险,11.1667,14.6371,66.5043,13.66,3.6143,3.6,3.5,64,15.5,2.4,3.9,0.1,6.2,1.3
云南,昆明,2026,14,2026-W14,1,中风险,10.1778,16.2771,67.4114,1.59,3.9114,3.6,3.6,56,16.3,2,4,0.2,5,0.9
云南,昆明,2026,15,2026-W15,1,中风险,6.2333,15.8757,63.3986,0.15,4.1086,3.6,3.7,23,15.3,1.8,2.6,0.3,5.5,0.3
云南,昆明,2026,16,2026-W16,1,中风险,5.3778,17.3471,60.5171,0.14,2.9186,3.5,3.7,18,13.4,1.3,2.6,0.2,4.9,0.8
云南,昆明,2026,17,2026-W17,1,中风险,5.8,17.7686,66.9729,35.42,3.0757,3.7,3.9,20,14.8,1.3,2.3,0.2,5.3,0.7
云南,昆明,2026,18,2026-W18,1,中风险,5.7222,14.41,80.3657,54.31,2.3329,3.3,4.1,22,13.3,1.5,1.7,0.1,4.9,0.6
云南,昆明,2026,19,2026-W19,1,中风险,3.9111,15.5357,79.2786,23.28,1.2586,3.6,4.1,7,12.2,1.4,2,0.1,4.2,0.6
云南,昆明,2026,20,2026-W20,1,中风险,5.0333,18.0183,72.89,31.92,1.43,3.4,4.2,18,11.9,1.7,1.2,0.2,4,0.7
内蒙古,呼和浩特,2024,1,2024-W01,1,中风险,8.4,-13.2514,74.9886,0,2.4671,7.1,9.7,,,,,,,
内蒙古,呼和浩特,2024,2,2024-W02,1,中风险,7.5,-10.03,76.5157,0.96,2.3257,6.3,8.7,,,,,,,
内蒙古,呼和浩特,2024,3,2024-W03,1,中风险,6.85,-10.9257,81.0243,6.33,2.6614,6,7.7,,,,,,,
内蒙古,呼和浩特,2024,4,2024-W04,1,中风险,6.1,-16.3843,66.19,0,2.81,5.2,7,,,,,,,
内蒙古,呼和浩特,2024,5,2024-W05,1,中风险,5.7,-10.9071,73.8414,2.44,2.12,5,6.4,,,,,,,
内蒙古,呼和浩特,2024,6,2024-W06,1,中风险,6.8,-10.9757,75.7343,1.57,2.2429,5.7,7.9,,,,,,,
内蒙古,呼和浩特,2024,7,2024-W07,1,中风险,6.65,-5.72,69.9671,0.08,3.3843,5.7,7.6,,,,,,,
内蒙古,呼和浩特,2024,8,2024-W08,1,中风险,5,-11.0714,53.1743,4.41,3.2571,4.3,5.7,,,,,,,
内蒙古,呼和浩特,2024,9,2024-W09,1,中风险,4.1,-9.6186,64.4043,6.12,3.28,4.3,5,3,,,,,,
内蒙古,呼和浩特,2024,10,2024-W10,1,中风险,10.5333,-4.8543,55.3,1.72,2.87,4.1,5.5,22,,,,,,
内蒙古,呼和浩特,2024,11,2024-W11,1,中风险,10.8333,0.2357,45.8586,0.19,3.5414,4.1,5.4,23,,,,,,
内蒙古,呼和浩特,2024,12,2024-W12,1,中风险,6.3,1.0843,50.1114,4.79,3.0943,3.9,5,10,,,,,,
内蒙古,呼和浩特,2024,13,2024-W13,1,中风险,6.8333,4.5929,40.8329,0.16,4.4186,3.8,4.7,12,,,,,,
内蒙古,呼和浩特,2024,14,2024-W14,1,中风险,4.5,8.0986,40.1186,0.86,3.2186,3.8,4.7,5,,,,,,
内蒙古,呼和浩特,2024,15,2024-W15,1,中风险,3.9667,10.9857,45.06,6.79,3.6371,3.6,4.3,4,,,,,,
内蒙古,呼和浩特,2024,16,2024-W16,1,中风险,4.3667,8.5829,42.9643,19.27,3.6414,3.5,4.6,5,,,,,,
内蒙古,呼和浩特,2024,17,2024-W17,1,中风险,5.4333,10.1329,47.3571,23.58,3.7643,3.6,4.7,8,,,,,,
内蒙古,呼和浩特,2024,18,2024-W18,1,中风险,4.4,10.1443,48.0771,1.73,2.5657,3.8,5,,,,,,,
内蒙古,呼和浩特,2024,19,2024-W19,1,中风险,4.5,13.1214,36.9371,5.89,4.0071,3.6,4.9,5,,,,,,
内蒙古,呼和浩特,2024,20,2024-W20,1,中风险,7.3667,16.5343,31.3257,0,3.6486,4,5.1,13,,,,,,
内蒙古,呼和浩特,2024,21,2024-W21,1,中风险,6.9,18.46,51.3014,6.95,3.4186,3.9,4.8,12,,,,,,
内蒙古,呼和浩特,2024,22,2024-W22,1,中风险,5.9667,16.5357,43.9614,10.19,2.7957,3.8,5.1,9,,,,,,
内蒙古,呼和浩特,2024,23,2024-W23,1,中风险,3.6,16.52,60.8857,38.56,2.5014,3.9,4.9,2,,,,,,
内蒙古,呼和浩特,2024,24,2024-W24,1,中风险,4.3667,20.4086,39.9171,1.32,2.5414,4,5.1,4,,,,,,
内蒙古,呼和浩特,2024,25,2024-W25,1,中风险,6.0333,18.1729,56.8614,17.03,3.3457,3.9,5.2,9,,,,,,
内蒙古,呼和浩特,2024,26,2024-W26,1,中风险,4.3,19.9329,54.56,14.34,2.6,3.8,5.1,4,,,,,,
内蒙古,呼和浩特,2024,27,2024-W27,1,中风险,4.6333,19.53,60.8729,9.67,1.8671,3.8,5.1,5,,,,,,
内蒙古,呼和浩特,2024,28,2024-W28,1,中风险,4.5,22.5271,58.0714,9.41,1.6343,4.1,4.9,,,,,,,
内蒙古,呼和浩特,2024,29,2024-W29,1,中风险,4.25,22.9671,54.93,20.86,2.9714,3.8,4.7,,,,,,,
内蒙古,呼和浩特,2024,30,2024-W30,1,中风险,4.2,24.4514,48.0457,27.82,2.0986,3.9,4.5,,,,,,,
内蒙古,呼和浩特,2024,31,2024-W31,1,中风险,4,20.5086,70.7343,66.78,1.7286,3.8,4.2,,,,,,,
内蒙古,呼和浩特,2024,32,2024-W32,1,中风险,3.7,20.2414,67.6871,49.33,3.1743,3.5,3.9,,,,,,,
内蒙古,呼和浩特,2024,33,2024-W33,1,中风险,3.6,18.6786,72.1257,19.15,1.8043,3.6,3.6,,,,,,,
内蒙古,呼和浩特,2024,34,2024-W34,1,中风险,3.4,18.7386,71.0386,37.06,1.7529,3.6,3.2,,,,,,,
内蒙古,呼和浩特,2024,35,2024-W35,1,中风险,3.25,17.7543,70.3443,18.86,2.6929,3.4,3.1,,,,,,,
内蒙古,呼和浩特,2024,36,2024-W36,1,中风险,3.3,15.5614,81.42,74.7,2.7629,3.4,3.2,,,,,,,
内蒙古,呼和浩特,2024,37,2024-W37,1,中风险,4.9667,13.3014,79.7743,27.99,2.71,3.4,3.5,8,,,,,,
内蒙古,呼和浩特,2024,38,2024-W38,1,中风险,3.1,12.5143,84.5171,55.81,2.5586,3.6,3.7,2,,,,,,
内蒙古,呼和浩特,2024,39,2024-W39,1,中风险,3.6333,11.81,80.3729,30.79,3.2257,3.2,3.7,4,,,,,,
内蒙古,呼和浩特,2024,40,2024-W40,1,中风险,3.85,5.4157,76.11,1.96,2.8,3.6,4.1,,,,,,,
内蒙古,呼和浩特,2024,41,2024-W41,1,中风险,2.5,6.73,74,4.32,2.2857,3.2,3.3,1,,,,,,
内蒙古,呼和浩特,2024,42,2024-W42,1,中风险,5.7,4.9029,81.2686,23.33,3.2271,3.4,,8,,,,,,
内蒙古,呼和浩特,2024,43,2024-W43,1,中风险,5.15,2.4629,82.5129,14.35,2.27,3.3,,7,,,,,,
内蒙古,呼和浩特,2024,44,2024-W44,1,中风险,4.3,3.4714,82.3771,4.38,2.2929,3.5,3.4,6,,,,,,
内蒙古,呼和浩特,2024,45,2024-W45,1,中风险,4.4,1.4886,82.2743,0.03,1.9571,3.6,3.6,6,,,,,,
内蒙古,呼和浩特,2024,46,2024-W46,1,中风险,8.4,0.2071,73.3114,1.37,1.8629,3.8,,13,,,,,,
内蒙古,呼和浩特,2024,47,2024-W47,1,中风险,12.05,-2.2343,82.1443,3.71,2.3486,4.1,,20,,,,,,
内蒙古,呼和浩特,2024,48,2024-W48,1,中风险,12.9667,-8.73,76.7443,1.15,5.3614,4.4,3.5,31,,,,,,
内蒙古,呼和浩特,2024,49,2024-W49,1,中风险,16.0667,-10.9171,77.9929,0.16,2.5171,4.6,3.6,40,,,,,,
内蒙古,呼和浩特,2024,50,2024-W50,1,中风险,41.1333,-10.5414,80.52,0.34,2.5157,5.4,4,114,,,,,,
内蒙古,呼和浩特,2024,51,2024-W51,1,中风险,81.25,-12.1586,78.9414,0.29,2.9314,6.5,,156,,,,,,
内蒙古,呼和浩特,2024,52,2024-W52,1,中风险,89.1,-14.0929,80.4629,0,3.1157,7.2,,171,,,,,,
内蒙古,呼和浩特,2025,1,2025-W01,1,中风险,53.2333,-12.5671,80.8586,0.05,2.8443,7.5,7.2,145,,,,,,
内蒙古,呼和浩特,2025,2,2025-W02,1,中风险,43.7,-13.7886,83.1014,0.71,3.4314,6.2,6.9,118,,,,,,
内蒙古,呼和浩特,2025,3,2025-W03,1,中风险,10.5333,-12.4929,78.8529,0.01,2.7614,5.1,6.5,20,,,,,,
内蒙古,呼和浩特,2025,4,2025-W04,1,中风险,4.1667,-7.4014,75.6629,2.68,2.0586,4.2,5.3,3,,,,,,
内蒙古,呼和浩特,2025,5,2025-W05,1,中风险,6.45,-13.0657,80.1871,0.03,2.8086,5.5,7.4,,,,,,,
内蒙古,呼和浩特,2025,6,2025-W06,1,中风险,3.4667,-18.0529,72.6843,0.22,4.2886,3.9,5.5,1,,,,,,
内蒙古,呼和浩特,2025,7,2025-W07,1,中风险,3.0333,-10.1971,71.6557,0,2.9086,3.4,4.7,1,,,,,,
内蒙古,呼和浩特,2025,8,2025-W08,1,中风险,6.4667,-11.24,66.3029,0.13,2.9071,3.1,4.3,12,,,,,,
内蒙古,呼和浩特,2025,9,2025-W09,1,中风险,16.4333,-3.9257,58.46,0.01,2.84,3.1,4.2,42,,,,,,
内蒙古,呼和浩特,2025,10,2025-W10,1,中风险,10.0333,-3.1957,73.6043,1.95,2.8871,3.2,3.9,23,,,,,,
内蒙古,呼和浩特,2025,11,2025-W11,1,中风险,6.7333,-1.5571,63.3,4.61,3.6086,3.2,4,13,,,,,,
内蒙古,呼和浩特,2025,12,2025-W12,1,中风险,3.8,0.7629,51.0686,0.12,4.7829,3.3,4.1,4,,,,,,
内蒙古,呼和浩特,2025,13,2025-W13,1,中风险,4.1667,-2.1657,55.3557,3.86,4.7614,3.4,4.1,5,,,,,,
内蒙古,呼和浩特,2025,14,2025-W14,1,中风险,3.4333,2.3714,47.2486,0,3.8471,3.4,3.9,3,,,,,,
内蒙古,呼和浩特,2025,15,2025-W15,1,中风险,3.55,2.1829,58.98,4.09,5.6871,3.2,3.9,,,,,,,
内蒙古,呼和浩特,2025,16,2025-W16,1,中风险,3.7,8.0557,61.8957,8.72,4.0843,3.3,4.1,,,,,,,
内蒙古,呼和浩特,2025,17,2025-W17,1,中风险,3.6,7.2143,42.8614,8.79,4.5929,3.3,3.9,,,,,,,
内蒙古,呼和浩特,2025,18,2025-W18,1,中风险,3.8,7.1343,45.5157,7.25,3.9171,3.4,4.2,,,,,,,
内蒙古,呼和浩特,2025,19,2025-W19,1,中风险,3.6,8.0329,61.3057,24.31,3.7143,3.1,4.1,,,,,,,
内蒙古,呼和浩特,2025,20,2025-W20,1,中风险,2.9333,12.6529,51.0714,0.46,4.58,3.1,4.7,1,,,,,,
内蒙古,呼和浩特,2025,21,2025-W21,1,中风险,5.3,13.87,55.0314,70.12,3.78,3.2,4.7,8,,,,,,
内蒙古,呼和浩特,2025,22,2025-W22,1,中风险,3.9667,14.4314,63.8914,28.44,2.94,3.1,4.8,4,,,,,,
内蒙古,呼和浩特,2025,23,2025-W23,1,中风险,3.2,15.6671,47.3686,0.06,3.16,3.1,4.5,2,,,,,,
内蒙古,呼和浩特,2025,24,2025-W24,1,中风险,3.0667,16.5571,57.1857,14.77,3.28,2.9,4.3,2,,,,,,
内蒙古,呼和浩特,2025,25,2025-W25,2,低风险,3.9444,19.14,48.9371,3.09,2.6114,2.9,4.3,1,1.5,15.4,2.9,0.1,0.7,6.7
内蒙古,呼和浩特,2025,26,2025-W26,2,低风险,3.9778,20.2871,60.1471,4.29,1.7543,3,4.3,2,1.6,14,3,0.2,0.8,6.9
内蒙古,呼和浩特,2025,27,2025-W27,2,低风险,3.6889,20.1271,63.8329,39.56,2.51,2.9,4.2,2,1.8,11.9,3.3,0.3,0.5,6.3
内蒙古,呼和浩特,2025,28,2025-W28,2,低风险,3.7778,20.2586,79.82,69.99,2.3943,2.7,4,1,1.8,13.4,3.3,0.2,0.8,6.8
内蒙古,呼和浩特,2025,29,2025-W29,2,低风险,4.1625,21.3671,68.1943,19.29,2.4343,2.6,3.8,,2.4,14,4.3,0.5,0.6,5.1
内蒙古,呼和浩特,2025,30,2025-W30,2,低风险,3.8625,20.4857,79.9429,195.62,1.9029,2.6,3.6,,2.2,13.5,3.4,0.6,0.7,4.3
内蒙古,呼和浩特,2025,31,2025-W31,2,低风险,3.9625,19.8729,78.6771,23.36,1.6943,2.6,3.5,,2.3,13.6,3.8,0.6,0.9,4.4
内蒙古,呼和浩特,2025,32,2025-W32,2,低风险,3.4875,20.3286,71.99,33.43,1.8143,2.5,3.5,,1.5,10.8,3.9,0.4,0.9,4.4
内蒙古,呼和浩特,2025,33,2025-W33,2,低风险,3.5111,18.1486,80.0371,48.93,2.2571,2.5,3.4,2,1.5,11.9,3.6,0.6,0.5,5.6
内蒙古,呼和浩特,2025,34,2025-W34,2,低风险,3.3375,17.8743,79.7171,44.77,1.9243,2.5,3.2,,1.9,10.5,3.2,0.5,0.6,4.3
内蒙古,呼和浩特,2025,35,2025-W35,2,低风险,3.1875,15.9057,79.3614,48.53,1.9643,2.5,3.1,,2.4,8.5,3.7,0.4,0.6,4.3
内蒙古,呼和浩特,2025,36,2025-W36,2,低风险,2.8444,14.5757,75.7457,37.65,2.2271,2.7,3.4,1,3.3,6.8,3.5,0.4,0.8,3.7
内蒙古,呼和浩特,2025,37,2025-W37,1,中风险,3.3875,14.4229,77.88,11.21,2.4557,2.8,3.6,,3.6,6.8,5.6,0.4,1,3.3
内蒙古,呼和浩特,2025,38,2025-W38,1,中风险,4.2889,10.3843,69.1843,11.38,2.0486,2.9,3.8,13,3.5,5.3,5.9,0.3,1.1,2.8
内蒙古,呼和浩特,2025,39,2025-W39,1,中风险,4.5667,11.1829,74.7057,2.8,2.0586,2.9,3.8,16,4.1,3.6,7.6,0.2,1,1.9
内蒙古,呼和浩特,2025,40,2025-W40,1,中风险,3.8,11.1657,76.0886,3,1.6114,3.3,4.4,11,3,3.2,5.7,0.3,1.2,2.1
内蒙古,呼和浩特,2025,41,2025-W41,1,中风险,2.9111,7.4071,77.3186,31.14,1.91,2.8,4.1,4,3.5,2.3,6.7,0.3,1.1,1.4
内蒙古,呼和浩特,2025,42,2025-W42,1,中风险,8.4625,2.3843,81.8371,14.48,2.7786,2.7,,49,5.8,1.8,5.6,0.5,1.3,1
内蒙古,呼和浩特,2025,43,2025-W43,1,中风险,21.2875,-0.7286,72.47,7.46,1.9986,3.6,,144,10.5,1.5,7,0.4,2.4,0.9
内蒙古,呼和浩特,2025,44,2025-W44,1,中风险,43.0889,0.6929,70.3571,0,2.2829,5.1,4.6,347,17.5,1.4,6.6,0.4,4.2,1
内蒙古,呼和浩特,2025,45,2025-W45,0,高风险,75.6222,1.1414,80.8743,9.61,2.6486,6.1,5.5,621,29.8,1.1,6.1,0.5,9.8,0.7
内蒙古,呼和浩特,2025,46,2025-W46,0,高风险,127.3125,-3.3514,72.52,0.25,3.0514,7,,955,38.1,0.5,5,0.3,11.4,1.2
内蒙古,呼和浩特,2025,47,2025-W47,0,高风险,163.8,-6.7271,67.3929,0.08,3.43,8.6,,1234,44.8,0.6,4.3,0.6,16.4,1.1
内蒙古,呼和浩特,2025,48,2025-W48,0,高风险,203.2,-8.3186,78.5543,0.66,3.4043,9.1,,1541,51.1,0.6,3.5,0.3,19,1
内蒙古,呼和浩特,2025,49,2025-W49,0,高风险,146.6111,-12.02,71.1657,0.39,3.2214,7.9,11.1,1219,54.2,0.3,4,0.2,22.1,0.7
内蒙古,呼和浩特,2025,50,2025-W50,0,高风险,82.9111,-10.0471,85.86,4.46,2.5957,6.3,9.7,651,50.2,0.5,4.9,0.2,22.5,0.9
内蒙古,呼和浩特,2025,51,2025-W51,0,高风险,34.2625,-10.52,82.32,0.21,2.7586,4.9,,201,41.9,0.7,6.1,0.4,18.6,0.5
内蒙古,呼和浩特,2025,52,2025-W52,1,中风险,17.9875,-12.1443,84.2486,0,2.8471,4.2,,82,33.7,0.7,7.2,0.3,14.5,1.3
内蒙古,呼和浩特,2026,1,2026-W01,1,中风险,10.6444,-12.5557,66.3129,0,2.9586,4.1,5.4,37,27.4,1.1,8.8,0.2,10.6,1.2
内蒙古,呼和浩特,2026,2,2026-W02,1,中风险,7.7889,-14.5643,81.0543,0.34,3.9057,3.7,4.8,19,23.3,1.1,9.8,0.3,7.1,1
内蒙古,呼和浩特,2026,3,2026-W03,1,中风险,7.3222,-12.0471,79.6243,0.29,3.7086,3.5,4.7,18,21.3,0.9,9.3,0.3,6.9,1
内蒙古,呼和浩特,2026,4,2026-W04,1,中风险,5.9333,-16.5643,69.1871,0.22,2.7943,3.4,4.3,8,18.8,1.5,8.3,0.2,7.7,1.2
内蒙古,呼和浩特,2026,5,2026-W05,1,中风险,5.2222,-9.8971,71.6471,0.2,2.5771,3.3,4,4,17.1,2.3,7.9,0.2,6.4,1.8
内蒙古,呼和浩特,2026,6,2026-W06,1,中风险,4.6375,-11.4586,69.27,0.11,3.31,3,3.3,,13,2.2,8.6,0.2,5.1,1.7
内蒙古,呼和浩特,2026,7,2026-W07,1,中风险,3.8222,-7.8286,64.47,0,3.5229,2.9,3.6,1,11,1.7,8,0.2,4.9,1.1
内蒙古,呼和浩特,2026,8,2026-W08,1,中风险,4.425,-6.6614,57.21,0.26,3.6543,4.9,4.8,,10.5,1.3,8,0,4.4,1.5
内蒙古,呼和浩特,2026,9,2026-W09,1,中风险,3.95,-2.7743,71.8457,0.75,2.4757,3,3,,11,2.3,6.6,0.2,4.1,1.4
内蒙古,呼和浩特,2026,10,2026-W10,1,中风险,3.6125,-4.8257,66.3257,0.5,3.0843,2.8,2.8,,9.4,2.6,6.8,0.2,3.3,1
内蒙古,呼和浩特,2026,11,2026-W11,1,中风险,4.0556,-0.6229,52.5357,0.81,2.9371,3,3,6,11.3,2.3,5.8,0.2,3.6,1.3
内蒙古,呼和浩特,2026,12,2026-W12,1,中风险,7.3556,-0.6771,48.1586,0,3.4614,3.5,3.3,32,13.3,2.7,4.4,0.2,5.7,1.1
内蒙古,呼和浩特,2026,13,2026-W13,1,中风险,11.1667,4.2429,51.0043,0.62,2.9371,3.6,3.5,64,15.5,2.4,3.9,0.1,6.2,1.3
内蒙古,呼和浩特,2026,14,2026-W14,1,中风险,10.1778,2.6571,53.8086,3.25,4.0586,3.6,3.6,56,16.3,2,4,0.2,5,0.9
内蒙古,呼和浩特,2026,15,2026-W15,1,中风险,6.2333,6.4186,52.6486,0.68,4.15,3.6,3.7,23,15.3,1.8,2.6,0.3,5.5,0.3
内蒙古,呼和浩特,2026,16,2026-W16,1,中风险,5.3778,8.2557,55.9714,8.41,3.7729,3.5,3.7,18,13.4,1.3,2.6,0.2,4.9,0.8
内蒙古,呼和浩特,2026,17,2026-W17,1,中风险,5.8,8.8214,35.1014,0.03,3.0214,3.7,3.9,20,14.8,1.3,2.3,0.2,5.3,0.7
内蒙古,呼和浩特,2026,18,2026-W18,1,中风险,5.7222,7.8943,41.8071,2.29,3.4343,3.3,4.1,22,13.3,1.5,1.7,0.1,4.9,0.6
内蒙古,呼和浩特,2026,19,2026-W19,1,中风险,3.9111,12.1557,33.9729,1.25,3.02,3.6,4.1,7,12.2,1.4,2,0.1,4.2,0.6
内蒙古,呼和浩特,2026,20,2026-W20,1,中风险,5.0333,17.6233,51.95,48.62,2.2117,3.4,4.2,18,11.9,1.7,1.2,0.2,4,0.7
北京,北京,2024,1,2024-W01,1,中风险,8.4,-4.1286,59.9371,0,2.47,7.1,9.7,,,,,,,
北京,北京,2024,2,2024-W02,1,中风险,7.5,-2.9086,59.16,0.16,1.8,6.3,8.7,,,,,,,
北京,北京,2024,3,2024-W03,1,中风险,6.85,-5.0614,59.9786,1.38,2.0029,6,7.7,,,,,,,
北京,北京,2024,4,2024-W04,1,中风险,6.1,-5.5986,44.7857,0,3.6557,5.2,7,,,,,,,
北京,北京,2024,5,2024-W05,1,中风险,5.7,-5.3186,60.7229,0.24,1.3971,5,6.4,,,,,,,
北京,北京,2024,6,2024-W06,1,中风险,6.8,-1.7614,51.4057,0.45,2.3986,5.7,7.9,,,,,,,
北京,北京,2024,7,2024-W07,1,中风险,6.65,2.5871,61.3771,0.44,1.94,5.7,7.6,,,,,,,
北京,北京,2024,8,2024-W08,1,中风险,5,-2.2157,42.1271,6.81,2.2743,4.3,5.7,,,,,,,
北京,北京,2024,9,2024-W09,1,中风险,4.1,-0.6371,48.2071,0.08,2.6814,4.3,5,3,,,,,,
北京,北京,2024,10,2024-W10,1,中风险,10.5333,2.1871,51.0143,1.9,2.0686,4.1,5.5,22,,,,,,
北京,北京,2024,11,2024-W11,1,中风险,10.8333,7.99,41.3786,0.32,2.7557,4.1,5.4,23,,,,,,
北京,北京,2024,12,2024-W12,1,中风险,6.3,7.5857,44.7014,3.88,2.5929,3.9,5,10,,,,,,
北京,北京,2024,13,2024-W13,1,中风险,6.8333,10.1514,48.9957,1.95,2.5657,3.8,4.7,12,,,,,,
北京,北京,2024,14,2024-W14,1,中风险,4.5,13.0314,45.4743,1.78,2.2429,3.8,4.7,5,,,,,,
北京,北京,2024,15,2024-W15,1,中风险,3.9667,15.03,59.3771,5.48,2.6086,3.6,4.3,4,,,,,,
北京,北京,2024,16,2024-W16,1,中风险,4.3667,16.7543,40,0.46,2.9957,3.5,4.6,5,,,,,,
北京,北京,2024,17,2024-W17,1,中风险,5.4333,16.3843,59.8157,25.78,2.65,3.6,4.7,8,,,,,,
北京,北京,2024,18,2024-W18,1,中风险,4.4,16.9014,47.0186,8.1,2.1529,3.8,5,,,,,,,
北京,北京,2024,19,2024-W19,1,中风险,4.5,20.8129,39.4686,4.25,2.7629,3.6,4.9,5,,,,,,
北京,北京,2024,20,2024-W20,1,中风险,7.3667,22.4643,38.6514,2.46,2.7529,4,5.1,13,,,,,,
北京,北京,2024,21,2024-W21,1,中风险,6.9,20.16,56.1671,24.69,2.3257,3.9,4.8,12,,,,,,
