region,city,period_month,days_count,avg_temperature,max_temperature,min_temperature,avg_humidity,precipitation_total,wind_speed
山西,太原,2020-02,29,-0.9103,6.58,-6.8117,57.9386,6.31,2.5097
山西,太原,2020-03,31,4.2468,12.6094,-2.7823,48.359,19.62,2.8655
山西,太原,2020-04,30,8.5997,16.8693,0.4837,44.393,18.2,2.833
山西,太原,2020-05,31,17.2994,25.3787,8.9168,43.4435,60.85,3.0239
山西,太原,2020-06,30,22.08,29.4947,14.7037,49.1217,54.33,2.0893
山西,太原,2020-07,31,21.5729,27.5587,15.9023,69.909,137.2,1.4913
山西,太原,2020-08,31,20.1023,25.2245,15.2884,78.3906,273.13,1.7723
山西,太原,2020-09,30,15.05,21.277,9.2927,70.743,59.59,1.7187
山西,太原,2020-10,31,7.7716,15.1568,1.4581,58.6226,7.12,1.7223
山西,太原,2020-11,30,1.518,8.0347,-3.3433,67.4743,29.83,1.9443
山西,太原,2020-12,31,-8.0058,-0.9052,-13.3352,63.7548,1.52,2.4794
山西,太原,2021-01,31,-7.4323,0.2116,-13.3468,60.1577,1,3.1319
山西,太原,2021-02,28,-0.0596,7.8157,-5.5689,55.9225,19.48,2.6654
山西,太原,2021-03,31,4.5816,12.5668,-1.7726,62.6574,34,2.4197
山西,太原,2021-04,30,8.353,15.291,1.8387,57.183,13.17,2.899
山西,太原,2021-05,31,15.8671,24.4755,6.7855,45.3258,42.85,3.4661
山西,太原,2021-06,30,21.6603,29.2737,14.2517,51.9087,55.42,2.0753
山西,太原,2021-07,31,23.4187,30.0371,17.3771,65.8055,101.81,2.1068
山西,太原,2021-08,31,21.4045,28.6339,14.9042,63.26,72.36,1.9119
山西,太原,2021-09,30,17.3613,23.9647,11.8323,69.3463,99.06,1.816
山西,太原,2021-10,31,7.2232,13.759,1.8326,72.1648,116.44,1.9952
山西,太原,2021-11,30,-0.0493,6.8127,-5.1563,67.918,21.26,2.7063
山西,太原,2021-12,31,-4.8516,2.0706,-9.949,62.1455,2.39,2.4306
山西,太原,2022-01,31,-5.3342,0.9626,-10.4168,70.251,7,1.8284
山西,太原,2022-02,28,-5.2804,1.4282,-11.0532,60.7454,2.5,2.1379
山西,太原,2022-03,31,4.2606,12.4916,-2.3394,58.219,10.72,3.011
山西,太原,2022-04,30,10.6473,19.6353,2.4943,45.4887,20.75,2.87
山西,太原,2022-05,31,15.3984,23.1168,7.3216,47.3265,42.5,2.6694
山西,太原,2022-06,30,23.2713,31.253,15.0983,46.5197,61.27,2.3753
山西,太原,2022-07,31,22.2448,28.1813,16.1548,69.9477,192.86,1.6994
山西,太原,2022-08,31,21.2852,27.0261,16.1287,73.9635,193.26,1.8913
山西,太原,2022-09,30,16.3703,23.5033,9.736,60.5107,27.64,1.6713
山西,太原,2022-10,31,8.7419,15.8981,2.7771,62.1865,51.78,1.9326
山西,太原,2022-11,30,2.6347,9.3957,-2.571,68.3923,35.05,2.2077
山西,太原,2022-12,31,-7.5819,-0.4461,-13.109,55.83,0.16,2.7742
山西,太原,2023-01,31,-7.0397,0.4532,-12.7348,62.1313,5.02,2.7097
山西,太原,2023-02,28,-1.8214,4.4725,-6.6786,66.8507,17.52,2.1561
山西,太原,2023-03,31,5.3297,14.05,-1.5671,46.5213,2.98,2.5858
山西,太原,2023-04,30,8.1743,16.206,0.8333,57.2883,89.97,3.6147
山西,太原,2023-05,31,15.5616,22.7294,8.61,56.7294,67.04,2.6126
山西,太原,2023-06,30,21.9917,29.3813,13.9427,45.8223,41.43,2.1547
山西,太原,2023-07,31,24.2616,31.4229,17.3377,54.1445,114.4,2.3435
山西,太原,2023-08,31,22.7777,29.5171,16.7055,66.9916,94.01,1.7081
山西,太原,2023-09,30,17.791,24.474,12.064,67.0843,41.56,1.5837
山西,太原,2023-10,31,11.1239,19.4684,4.4594,53.6152,10.29,1.7239
山西,太原,2023-11,30,0.7593,8.2243,-4.274,50.4477,9.95,2.8407
山西,太原,2023-12,31,-7.6029,-0.4123,-12.8045,65.0542,17.3,2.851
山西,太原,2024-01,31,-6.1955,1.391,-11.6523,61.3665,4.12,2.3887
山西,太原,2024-02,29,-3.9828,2.3648,-9.0797,65.1672,17.84,2.4169
山西,太原,2024-03,31,4.2106,12.5258,-3.151,46.7626,21.86,2.6971
山西,太原,2024-04,30,13.1567,21.2847,5.057,52.2243,29.76,2.5387
山西,太原,2024-05,31,18.7787,26.8958,10.5797,43.0068,30.23,2.5035
山西,太原,2024-06,30,23.284,30.3917,15.783,42.7387,19.58,2.05
山西,太原,2024-07,31,24.9639,31.711,18.7416,59.6723,116.1,1.889
山西,太原,2024-08,31,22.4397,28.4861,16.5945,70.0168,135.47,1.6381
山西,太原,2024-09,30,18.06,25.173,12.1367,72.844,76.77,2.352
山西,太原,2024-10,31,9.911,17.0406,4.0597,65.3987,46.55,2.0039
山西,太原,2024-11,30,3.2517,9.6207,-1.5233,69.4413,14.04,2.5147
山西,太原,2024-12,31,-5.7981,0.7094,-10.8368,60.4406,0.96,2.5074
山西,太原,2025-01,31,-6.1242,1.1481,-11.6361,61.7239,6.15,2.5861
山西,太原,2025-02,28,-4.7693,2.4893,-10.9414,55.0368,0.98,2.6618
山西,太原,2025-03,31,2.7981,10.161,-3.4835,51.6368,15.21,3.3274
山西,太原,2025-04,30,11.115,19.8307,1.9473,41.5633,12.73,3.922
山西,太原,2025-05,31,16.7135,24.8774,8.3852,45.3126,42.32,3.2355
山西,太原,2025-06,30,22.07,29.343,14.722,51.0517,69.2,2.1903
山西,太原,2025-07,31,23.4313,28.8087,18.2813,74.6168,218.61,1.9026
山西,太原,2025-08,31,21.9377,27.5042,16.6103,74.7619,194.7,1.7019
山西,太原,2025-09,30,16.094,22.3693,10.608,71.5363,58.55,1.5853
山西,太原,2025-10,31,8.431,13.8161,3.9148,80.4126,199.39,1.6742
山西,太原,2025-11,30,1.2623,8.28,-3.895,67.8723,10.7,2.878
山西,太原,2025-12,31,-4.8016,1.8574,-9.8381,70.8855,7.48,2.4597
山西,太原,2026-01,31,-6.2065,0.7768,-11.5135,68.3306,1.37,2.5761
山西,太原,2026-02,28,-1.4093,5.8611,-6.8846,61.7104,1.15,2.7693
山西,太原,2026-03,31,3.8219,11.0574,-2.1103,64.3226,23.9,2.2813
山西,太原,2026-04,30,11.0113,19.2383,2.6013,51.253,10.53,2.7127
山西,太原,2026-05,27,17.6,24.2757,10.6529,47.2095,52.26,1.9886
广东,广州,2018-01,31,14.2261,20.2874,9.1339,70.8613,99.13,2.5142
广东,广州,2018-02,28,14.9693,21.7164,9.5482,69.0614,15.18,2.5057
广东,广州,2018-03,31,21.399,28.2055,15.7694,68.9645,42.71,2.529
广东,广州,2018-04,30,23.9787,29.9583,18.9723,70.3493,109.04,2.57
广东,广州,2018-05,31,28.2261,33.1297,23.9494,78.1813,170.35,2.2413
广东,广州,2018-06,30,28.1077,31.536,25.0763,84.8747,437.53,2.1917
广东,广州,2018-07,31,28.4323,31.879,25.5432,86.3445,243.33,2.0229
广东,广州,2018-08,31,28.2561,31.3565,25.7155,86.9171,276.02,1.6855
广东,广州,2018-09,30,27.0063,30.7497,23.8493,84.242,188.06,2.0943
广东,广州,2018-10,31,22.1745,27.229,17.7445,78.5826,65.89,1.9213
广东,广州,2018-11,30,20.6477,26.5667,15.838,78.287,35.76,1.987
广东,广州,2018-12,31,15.8539,21.7,11.4,73.289,17.22,3.0513
广东,广州,2019-01,31,15.7448,22.5232,10.5006,70.0532,3.65,2.5381
广东,广州,2019-02,28,19.8475,26.28,14.8318,75.1282,104.16,2.7246
广东,广州,2019-03,31,20.6394,25.8503,16.1642,81.7074,180.29,2.699
广东,广州,2019-04,30,25.04,29.5287,21.2033,85.338,324.79,2.594
广东,广州,2019-05,31,25.4619,28.7365,22.6013,88.3158,335.62,2.1529
广东,广州,2019-06,30,28.2287,31.2393,25.5613,89.6707,314.59,2.0753
广东,广州,2019-07,31,28.7345,31.779,26.0868,88.0132,204.05,1.9406
广东,广州,2019-08,31,28.8968,32.0681,26.0394,86.7674,363.38,1.8177
广东,广州,2019-09,30,26.8147,31.2163,22.6147,79.5563,96.29,1.6873
广东,广州,2019-10,31,24.5323,30.1852,19.7577,74.8242,37.12,1.7165
广东,广州,2019-11,30,20.6203,28.1603,14.679,63.2453,0,2.4143
广东,广州,2019-12,31,17.0171,24.6997,11.0516,57.2594,3.57,2.4797
广东,广州,2020-01,31,17.3555,24.4448,11.7342,63.0465,21.53,2.5484
广东,广州,2020-02,29,17.9621,24.2352,12.4617,73.0817,109.48,2.46
广东,广州,2020-03,31,21.6942,27.079,17.3761,78.1016,143.43,3.0097
广东,广州,2020-04,30,21.1163,26.4257,16.559,77.3353,112.85,2.249
广东,广州,2020-05,31,27.9881,32.2855,24.2742,81.9819,378.72,2.3097
广东,广州,2020-06,30,28.253,31.2443,25.82,89.2433,288.71,2.5617
广东,广州,2020-07,31,29.0803,32.9742,25.9577,84.1255,69.1,2.2084
广东,广州,2020-08,31,28.3113,31.8265,25.3571,85.7023,259.4,1.9142
广东,广州,2020-09,30,27.7607,31.4113,24.713,86.3733,288.15,1.597
广东,广州,2020-10,31,22.771,27.7055,18.7994,79.6287,38.05,2.7729
广东,广州,2020-11,30,21.461,28.0427,16.567,69.4183,3.03,2.5467
广东,广州,2020-12,31,14.891,21.6555,9.799,62.7006,3.76,3.2055
广东,广州,2021-01,31,14.3681,21.8639,8.2171,50.8919,2.38,2.5739
广东,广州,2021-02,28,19.9457,27.2689,13.7425,65.66,66.4,2.1389
广东,广州,2021-03,31,22.5813,29.0868,17.3681,70.0648,30.54,2.7448
广东,广州,2021-04,30,25.649,31.73,20.863,67.3657,79.51,2.529
广东,广州,2021-05,31,29.1639,34.3345,25.0648,75.3835,170.53,2.6758
广东,广州,2021-06,30,28.4357,31.9413,25.482,85.584,419.48,2.134
广东,广州,2021-07,31,29.0439,32.67,25.8645,83.9858,152.95,1.821
广东,广州,2021-08,31,28.5145,32.151,25.5139,86.1106,313.27,1.5523
广东,广州,2021-09,30,28.8277,32.6627,25.4307,81.627,84.32,1.1453
广东,广州,2021-10,31,23.9787,28.7435,19.9771,79.3913,96.1,2.9765
广东,广州,2021-11,30,19.729,26.6493,14.1263,66.3403,31.15,2.3483
广东,广州,2021-12,31,15.6184,22.7961,10.0842,65.8697,48.15,2.5839
广东,广州,2022-01,31,16.1458,22.6481,10.9606,73.0713,24.49,2.2906
广东,广州,2022-02,28,12.8943,18.4464,8.2418,79.735,188.38,3.1439
广东,广州,2022-03,31,21.6471,27.3584,16.6306,79.2326,166.93,2.4003
广东,广州,2022-04,30,22.8687,28.2343,17.9977,76.5763,106.78,2.2723
广东,广州,2022-05,31,24.5868,28.3103,21.1635,84.7297,394.26,1.9648
广东,广州,2022-06,30,27.6333,30.3707,25.3377,90.6483,399.22,2.145
广东,广州,2022-07,31,28.9803,32.4552,25.8623,85.2619,210.33,1.9761
广东,广州,2022-08,31,28.4261,31.8726,25.4732,86.0606,260.64,1.9097
广东,广州,2022-09,30,28.2603,33.065,24.091,75.7773,69.59,1.6733
广东,广州,2022-10,31,24.8458,31.7335,19.1958,60.6961,24.4,2.7916
广东,广州,2022-11,30,22.87,28.0587,18.8397,78.6267,138.73,2.2387
广东,广州,2022-12,31,12.6352,19.1945,7.6103,68.3377,20.87,3.041
广东,广州,2023-01,31,14.4735,20.7648,9.1845,70.47,50.75,2.8384
广东,广州,2023-02,28,18.4939,25.0146,13.03,70.6446,29.33,2.4093
广东,广州,2023-03,31,21.8174,28.0745,16.7126,71.3168,143.32,2.4784
广东,广州,2023-04,30,24.0243,29.3657,19.6357,79.35,103.96,2.7507
广东,广州,2023-05,31,27.1058,31.9629,22.8713,80.2877,207.96,2.2932
广东,广州,2023-06,30,28.8687,32.2203,25.9967,85.634,351.85,1.679
广东,广州,2023-07,31,29.3823,33.2435,26.0148,82.8448,205.25,2.0519
广东,广州,2023-08,31,28.8761,32.5371,25.7326,84.4961,236.24,1.4135
广东,广州,2023-09,30,27.849,31.3167,24.867,86.4647,388.45,1.957
广东,广州,2023-10,31,23.8448,28.0239,20.2348,84.3281,91.01,2.3945
广东,广州,2023-11,30,20.7427,26.6003,15.414,74.981,12.04,1.9527
广东,广州,2023-12,31,16.0484,22.9058,10.6171,67.9674,16.16,2.779
广东,广州,2024-01,31,15.8981,22.5839,10.769,71.2077,16.91,2.4677
广东,广州,2024-02,29,17.7359,25.099,12.2814,69.559,17.07,3.2455
广东,广州,2024-03,31,21.61,27.9668,16.6581,70.4271,79.35,3.0842
广东,广州,2024-04,30,26.717,31.2533,23.2443,82.8367,501.12,2.915
广东,广州,2024-05,31,25.5665,29.0626,22.5406,86.629,418.92,2.0939
广东,广州,2024-06,30,27.9437,30.6653,25.6337,90.444,447.84,2.3077
广东,广州,2024-07,31,29.0048,32.2858,26.3574,87.3394,246.93,2.0923
广东,广州,2024-08,31,29.1268,32.6216,25.9913,83.9171,353.88,1.4326
广东,广州,2024-09,30,28.18,31.6903,24.99,85.2403,192.76,1.726
广东,广州,2024-10,31,23.9332,29.3252,19.2716,75.6755,4.77,2.5855
广东,广州,2024-11,30,20.7893,26.945,16.1807,71.3207,72.96,2.6823
广东,广州,2024-12,31,14.941,22.2803,9.2577,60.1781,0.11,2.81
广东,广州,2025-01,31,14.8213,22.9858,8.4123,55.7184,6.4,2.5016
广东,广州,2025-02,28,17.3936,24.515,11.6882,58.7839,11.03,2.8218
广东,广州,2025-03,31,20.059,26.8797,14.3419,65.4645,78.67,2.969
广东,广州,2025-04,30,25.0367,32.0897,19.3577,64.8997,111.67,2.5583
广东,广州,2025-05,31,26.4681,30.9987,22.6148,80.6855,334.81,2.1223
广东,广州,2025-06,30,28.0423,31.5173,25.1263,86.2587,395.95,2.183
广东,广州,2025-07,31,28.9674,32.181,25.9097,85.9658,283.22,1.6929
广东,广州,2025-08,31,28.1529,31.2623,25.3429,86.2184,500.73,1.5958
广东,广州,2025-09,30,27.9227,31.4863,24.8513,84.515,288.55,2.12
广东,广州,2025-10,31,24.8461,29.049,21.2213,80.7777,35.48,2.1981
广东,广州,2025-11,30,18.725,24.8883,13.8427,68.772,10.21,2.792
广东,广州,2025-12,31,17.8539,24.5261,12.3539,68.3758,28.3,2.0094
广东,广州,2026-01,31,14.899,22.6268,8.641,60.3935,3.34,2.3719
广东,广州,2026-02,28,20.1386,27.5804,14.1821,61.7761,30.53,2.5629
广东,广州,2026-03,31,22.1887,28.8442,16.5784,70.9526,128.1,2.5981
广东,广州,2026-04,30,25.747,31.322,21.4547,75.8143,95.68,3.1027
广东,广州,2026-05,27,25.4652,29.0571,22.5919,87.7071,221.36,1.8586
广西,南宁,2018-01,31,12.6394,18.2484,8.0887,78.8861,47.34,2.7287
广西,南宁,2018-02,28,13.8761,20.4779,8.5811,71.4779,11.48,2.7782
广西,南宁,2018-03,31,20.5,27.4581,14.6684,73.3823,74.36,2.8981
广西,南宁,2018-04,30,23.3567,29.8363,18.125,70.1187,67.51,3.1017
广西,南宁,2018-05,31,26.9684,31.6829,23.0903,81.5165,180.37,2.5626
广西,南宁,2018-06,30,27.724,31.5627,24.4413,84.0567,248.71,2.1833
广西,南宁,2018-07,31,27.6739,30.9903,24.9129,87.4516,318.31,2.0919
广西,南宁,2018-08,31,27.6345,31.0474,24.6239,86.9419,226.58,1.6026
广西,南宁,2018-09,30,25.914,29.9433,22.3433,85.1307,155.2,2.1233
广西,南宁,2018-10,31,21.0503,25.9455,16.9961,81.7448,86.86,2.0432
广西,南宁,2018-11,30,18.661,24.3183,13.723,80.356,31.84,2.025
广西,南宁,2018-12,31,13.9116,19.2565,9.771,78.0894,38.84,3.0948
广西,南宁,2019-01,31,12.3281,17.7326,7.9745,80.6061,45.2,2.6603
广西,南宁,2019-02,28,17.0318,22.9071,12.1054,79.7521,67.49,2.7893
广西,南宁,2019-03,31,19.4455,25.0016,14.5906,81.4939,117.8,2.8184
广西,南宁,2019-04,30,24.7337,30.329,20.2073,81.588,97.3,2.6987
广西,南宁,2019-05,31,25.9803,30.9326,21.9913,79.6877,152.56,2.501
广西,南宁,2019-06,30,27.864,31.116,25.0873,88.806,282.27,2.2493
广西,南宁,2019-07,31,27.6552,30.6203,25.0429,90.2303,268.43,2.0748
广西,南宁,2019-08,31,28.1368,31.5597,25.0032,86.7465,262.56,1.7213
广西,南宁,2019-09,30,25.979,30.6723,21.6403,80.2083,66.78,1.8877
广西,南宁,2019-10,31,22.76,27.7813,18.6061,81.9403,61.78,1.9768
广西,南宁,2019-11,30,18.7253,25.334,13.5107,71.8363,19.06,2.42
广西,南宁,2019-12,31,14.9432,22.0781,9.2165,64.9781,4.55,2.5365
广西,南宁,2020-01,31,15.6358,22.1126,10.4919,72.659,55.38,2.9558
广西,南宁,2020-02,29,16.7707,22.9128,11.5679,76.7817,66.48,2.8276
广西,南宁,2020-03,31,20.4926,26.2687,15.6216,79.8152,158.92,3.0968
广西,南宁,2020-04,30,19.784,24.782,15.4273,80.7563,126.39,2.6363
广西,南宁,2020-05,31,26.7887,31.3755,22.8503,83.2394,169.56,2.3865
广西,南宁,2020-06,30,27.9573,31.2503,25.4923,88.948,218.73,2.7503
广西,南宁,2020-07,31,28.4313,32.2952,25.1819,85.2181,83.39,2.3748
广西,南宁,2020-08,31,27.3926,31.0397,24.3065,86.9597,253.51,2.0868
广西,南宁,2020-09,30,26.3697,30.5303,22.675,86.563,174.69,1.931
广西,南宁,2020-10,31,20.6139,25.0994,16.9465,84.8019,229.9,3.0539
广西,南宁,2020-11,30,18.281,23.9167,13.7707,80.4557,7.38,2.5973
广西,南宁,2020-12,31,12.039,18.2968,7.1268,71.4913,5.4,3.0503
广西,南宁,2021-01,31,12.5619,19.6719,6.8913,64.2545,2.69,2.5852
广西,南宁,2021-02,28,18.3436,25.0761,12.6561,71.9911,69.94,2.4411
广西,南宁,2021-03,31,21.6529,28.4071,16.3271,73.5123,26.17,3.3165
广西,南宁,2021-04,30,24.2213,30.1193,19.5883,75.159,140.96,2.929
广西,南宁,2021-05,31,27.3529,32.2329,23.1374,81.99,130.79,2.7548
广西,南宁,2021-06,30,28.0463,32.1927,24.5273,82.7463,224.68,2.297
广西,南宁,2021-07,31,28.6745,33.0329,24.9348,82.1629,201.04,1.9584
广西,南宁,2021-08,31,28.0419,31.8794,24.9294,86.3,166.42,2.031
广西,南宁,2021-09,30,27.438,31.5737,23.8577,83.2117,140.65,1.3647
广西,南宁,2021-10,31,21.7765,26.9439,17.6158,77.69,124.45,3.4335
广西,南宁,2021-11,30,17.9257,23.757,13.441,72.2867,30.85,2.602
广西,南宁,2021-12,31,14.2281,21.3445,8.78,65.7655,7.84,2.5039
广西,南宁,2022-01,31,14.1097,20.3761,9.3797,76.3613,65.13,2.7081
广西,南宁,2022-02,28,11.0718,16.7239,6.26,79.1829,154.19,3.27
广西,南宁,2022-03,31,20.7552,26.6684,15.7639,82.2329,84.05,2.8994
广西,南宁,2022-04,30,22.492,28.658,17.1243,73.5787,82.86,2.9113
广西,南宁,2022-05,31,23.8558,28.29,20,83.1958,321.28,2.4394
广西,南宁,2022-06,30,27.0977,30.2247,24.5707,89.8293,214.44,2.268
广西,南宁,2022-07,31,27.7994,31.5097,24.5094,87.0968,153.91,2.0303
广西,南宁,2022-08,31,27.7084,31.4577,24.5181,85.6997,164.26,1.9652
广西,南宁,2022-09,30,27.4547,32.649,23.183,75.3917,77.62,1.7163
广西,南宁,2022-10,31,23.381,30.2271,17.9529,63.8687,44.79,2.7258
广西,南宁,2022-11,30,22.368,28.845,17.308,72.673,71.13,2.4193
广西,南宁,2022-12,31,11.9661,18.9045,6.9261,61.5555,9.11,2.8816
广西,南宁,2023-01,31,13.1184,19.9913,7.549,65.4842,31.68,2.9426
广西,南宁,2023-02,28,17.0111,23.5404,11.6789,73.5207,57.21,3.0239
广西,南宁,2023-03,31,20.9877,27.59,15.5697,69.5523,37.24,2.8913
广西,南宁,2023-04,30,24.897,31.6627,19.7183,70.7897,106.12,3.3543
广西,南宁,2023-05,31,27.4123,33.7345,22.1377,73.0735,95.2,2.9506
广西,南宁,2023-06,30,28.5633,33.0223,24.9417,80.6027,306.22,2.3593
广西,南宁,2023-07,31,28.6323,32.519,25.3274,84.4977,148.85,2.5861
广西,南宁,2023-08,31,27.7152,31.391,24.7271,87.0171,265.83,1.7042
广西,南宁,2023-09,30,26.5133,30.5027,23.1787,86.2033,190.89,2.3147
广西,南宁,2023-10,31,23.2384,27.9481,19.3987,81.4032,103.41,2.1619
广西,南宁,2023-11,30,19.4603,25.2883,14.595,78.23,33.94,2.0773
广西,南宁,2023-12,31,14.7565,21.28,9.5797,71.7348,21.27,2.6987
广西,南宁,2024-01,31,14.2471,19.5413,10.1255,80.5732,98.32,2.7171
广西,南宁,2024-02,29,15.2086,21.5076,10.2169,75.9648,34.93,3.5445
广西,南宁,2024-03,31,20.2826,26.9487,15.0171,74.9519,62,3.23
广西,南宁,2024-04,30,26.519,33.167,21.5373,76.2137,126.7,2.9453
广西,南宁,2024-05,31,25.5084,29.8497,21.709,84.8135,543.71,2.2419
广西,南宁,2024-06,30,27.3913,30.37,24.9823,91.3373,456.21,2.2913
广西,南宁,2024-07,31,27.9055,31.2613,25.1826,89.2335,271.7,2.299
广西,南宁,2024-08,31,28.0294,31.5294,24.9545,87.5168,334.93,1.6003
广西,南宁,2024-09,30,26.7957,30.5133,23.4687,86.542,189.58,2.1683
广西,南宁,2024-10,31,22.139,27.6835,17.4635,79.1284,35.72,2.4129
广西,南宁,2024-11,30,19.956,27.0697,14.5307,68.464,8.3,2.312
广西,南宁,2024-12,31,14.2171,21.169,8.9852,59.1794,4.11,2.7613
广西,南宁,2025-01,31,14.9848,22.7365,8.7316,52.5052,4.44,2.651
广西,南宁,2025-02,28,14.8893,21.5679,9.8871,67.6429,32.92,3.1446
广西,南宁,2025-03,31,19.8229,27.5445,13.3561,60.679,22.71,3.62
广西,南宁,2025-04,30,26.207,33.922,19.812,55.9023,53.47,3.0313
广西,南宁,2025-05,31,26.0442,31.3306,21.4961,78.5939,294.43,2.489
广西,南宁,2025-06,30,27.261,30.8783,24.203,87.555,411.07,2.3117
广西,南宁,2025-07,31,28.3116,31.8813,24.9913,85.0145,249.21,1.6074
广西,南宁,2025-08,31,27.1884,30.5635,24.3413,88.3245,256.57,1.9816
广西,南宁,2025-09,30,26.6297,30.2763,23.47,87.163,236.88,1.9993
广西,南宁,2025-10,31,22.9548,27.2277,19.4,84.8016,146.34,2.4423
广西,南宁,2025-11,30,16.559,21.9903,12.0777,78.174,47.37,2.5097
广西,南宁,2025-12,31,15.7361,21.3181,10.9239,79.3048,33.93,2.0074
广西,南宁,2026-01,31,13.1406,19.3565,7.9565,74.1552,10.11,2.5655
广西,南宁,2026-02,28,17.9664,24.6654,12.72,75.5143,29.24,2.86
广西,南宁,2026-03,31,21.4703,28.2168,15.6277,71.2842,50.23,3.0803
广西,南宁,2026-04,30,26.315,33.259,20.961,70.3623,135.69,3.082
广西,南宁,2026-05,27,25.2376,29.3733,21.7776,84.1843,154.65,1.6805
新疆,乌鲁木齐,2018-01,31,-12.679,-7.5987,-15.8923,74.4829,6.78,1.4774
新疆,乌鲁木齐,2018-02,28,-4.1189,1.8711,-8.3168,58.9179,2.91,1.6446
新疆,乌鲁木齐,2018-03,31,7.8894,14.9965,2.4248,55.7381,21.7,2.1019
新疆,乌鲁木齐,2018-04,30,11.872,18.9993,5.2767,44.9537,42.88,2.7367
新疆,乌鲁木齐,2018-05,31,16.6906,23.8881,9.5506,40.3694,48.68,2.4648
新疆,乌鲁木齐,2018-06,30,24.2773,30.691,17.572,39.589,15.2,2.2017
新疆,乌鲁木齐,2018-07,31,26.5765,32.9552,19.9487,32.1197,16.31,2.5213
新疆,乌鲁木齐,2018-08,31,25.7619,32.5226,19.4432,38.2929,47.2,2.2748
新疆,乌鲁木齐,2018-09,30,16.7283,23.6083,10.8687,39.8197,35.2,1.9737
新疆,乌鲁木齐,2018-10,31,9.9794,16.8758,4.7252,46.3113,33.9,1.8968
新疆,乌鲁木齐,2018-11,30,-0.6293,4.744,-4.2563,54.5387,17.48,1.9347
新疆,乌鲁木齐,2018-12,31,-8.5342,-3.3765,-11.7313,63.6039,16.44,1.4197
新疆,乌鲁木齐,2019-01,31,-5.5729,-0.1939,-8.9623,62.84,2.21,2.1165
新疆,乌鲁木齐,2019-02,28,-5.4511,0.1504,-9.2736,63.6968,9.83,1.6257
新疆,乌鲁木齐,2019-03,31,5.8877,12.9548,0.4394,42.9052,0.34,1.8126
新疆,乌鲁木齐,2019-04,30,13.4627,19.936,7.037,48.262,24.24,2.357
新疆,乌鲁木齐,2019-05,31,15.8255,22.2016,9.1365,43.8303,56.66,2.4023
新疆,乌鲁木齐,2019-06,30,22.9857,29.0553,16.565,43.381,23.48,2.3753
新疆,乌鲁木齐,2019-07,31,27.6535,34.3739,21.0368,30.0055,11.26,2.3135
新疆,乌鲁木齐,2019-08,31,26.8955,33.6742,20.4603,30.3145,10.24,2.2448
新疆,乌鲁木齐,2019-09,30,20.1273,27.451,14.379,42.334,32.12,2.2407
新疆,乌鲁木齐,2019-10,31,11.0339,17.929,5.8571,40.8684,11.04,1.8465
新疆,乌鲁木齐,2019-11,30,-1.202,3.8513,-5.3477,62.457,59.15,1.5543
新疆,乌鲁木齐,2019-12,31,-3.2219,1.5774,-6.0187,60.2555,12.62,1.2603
新疆,乌鲁木齐,2020-01,31,-5.0923,-0.0771,-8.2542,64.4842,8.27,1.5606
新疆,乌鲁木齐,2020-02,29,0.1838,6.2231,-3.631,52.359,5.27,2.14
新疆,乌鲁木齐,2020-03,31,3.7481,10.4532,-1.6077,45.2,16.31,2.0474
新疆,乌鲁木齐,2020-04,30,16.332,23.6437,9.6743,36.6893,6.45,2.741
新疆,乌鲁木齐,2020-05,31,20.5194,26.9545,13.92,35.1445,21.92,2.8142
新疆,乌鲁木齐,2020-06,30,22.828,29.4057,15.878,33.499,43.31,2.49
新疆,乌鲁木齐,2020-07,31,24.8271,31.309,18.4358,41.9006,46.09,2.2745
新疆,乌鲁木齐,2020-08,31,24.2526,31.1923,18.0565,41.0555,41.98,2.0645
新疆,乌鲁木齐,2020-09,30,17.1107,23.728,11.7167,40.1877,9.91,2.167
新疆,乌鲁木齐,2020-10,31,8.5203,15.2232,3.4958,44.4687,36.85,1.8445
新疆,乌鲁木齐,2020-11,30,0.4113,6.016,-3.3703,55.64,12.92,1.5773
新疆,乌鲁木齐,2020-12,31,-8.1874,-2.7942,-11.1839,66.0806,6.01,1.2958
新疆,乌鲁木齐,2021-01,31,-7.7303,-2.659,-10.9903,64.7903,10.2,1.6516
新疆,乌鲁木齐,2021-02,28,0.3696,6.0543,-3.5193,56.3143,18.45,2.065
新疆,乌鲁木齐,2021-03,31,4.1426,11.0726,-1.0858,56.3287,28.25,2.2855
新疆,乌鲁木齐,2021-04,30,11.353,18.2717,4.714,38.9587,10.22,2.1773
新疆,乌鲁木齐,2021-05,31,19.23,26.3561,11.8948,38.1216,37.37,2.6071
新疆,乌鲁木齐,2021-06,30,22.458,29.0757,15.392,39.2733,38.51,2.3847
新疆,乌鲁木齐,2021-07,31,28.6432,35.2229,21.6971,32.1929,20.1,2.3174
新疆,乌鲁木齐,2021-08,31,24.4903,30.9171,18.3781,37.8106,32.65,2.0181
新疆,乌鲁木齐,2021-09,30,20.2703,27.4013,14.0043,32.566,14.65,1.9187
新疆,乌鲁木齐,2021-10,31,8.1494,14.5897,3.3974,50.7313,28.7,1.969
新疆,乌鲁木齐,2021-11,30,0.47,6.322,-3.2053,47.3693,11.73,1.9407
新疆,乌鲁木齐,2021-12,31,-1.7171,3.4835,-4.6726,49.6987,5.78,1.5781
